role	word	 frq
OTH	essentialia	1
OTH	voorwoord	1
OTH	vijfenzestig	1
TRG	Milou	1
OTH	Milou	2
OTH	rondritten	1
OTH	klassieke	1
OTH	terugkwam	2
OTH	hint	1
OTH	heipaal	1
OTH	gesneuveld	1
OTH	kinderafdeling	1
OTH	kinderbad	1
OTH	uitspuit	1
OTH	gietertjes	1
OTH	serieuzere	1
OTH	mede	1
OTH	verklaring	1
OTH	inlaten	1
TRG	rikketik	1
OTH	kniesoor	1
TRG	geniest	1
OTH	geniest	1
OTH	opduikelen	1
OTH	ontziet	1
OTH	gewonde	1
OTH	thuisgekomen	3
OTH	ingetrapt	1
OTH	banjert	1
OTH	bloedsporen	1
OTH	verrek	2
OTH	prikkeldraad	1
OTH	mondhoek	1
OTH	honderassen	1
OTH	sist	1
OTH	keilt	1
TRG	Zeeland	13
OTH	botsingen	2
OTH	rommelmarkt	8
OTH	koopje	1
OTH	sturende	1
OTH	doorgezocht	1
OTH	losgeschoten	1
OTH	verspilling	1
OTH	ongepast	1
OTH	mini	13
TRG	schommeltje	1
OTH	schommeltje	1
TRG	hiervoor	1
OTH	wijzertje	12
TRG	bruggetje	3
OTH	trucjes	1
OTH	klant	1
OTH	werktijd	1
OTH	verspringt	2
OTH	cru	1
OTH	verbeelden	3
OTH	counter	1
OTH	gebonjourd	1
OTH	terechtkwam	1
OTH	figuranten	1
OTH	valluik	1
OTH	schooljuffrouw	2
OTH	ongemakkelijk	1
OTH	eigenaardig	1
OTH	negenentwintigste	1
OTH	consequenties	1
OTH	bladwijzer	1
OTH	hoofdstukken	1
OTH	artikel	1
OTH	overeenkomst	1
OTH	vogelen	2
TRG	maandag	12
OTH	slingertjes	5
OTH	springtouw	8
OTH	definitie	1
OTH	logischer	1
OTH	onbepaalde	1
OTH	kling	2
OTH	boogballetje	1
OTH	gedraaf	1
OTH	snurk	4
OTH	graaf	21
OTH	onderzeeboot	4
OTH	graafschap	1
TRG	Dieneke	1
OTH	Dieneke	1
OTH	benoem	1
OTH	aanzet	2
OTH	volhardt	1
OTH	vragende	1
OTH	wijzend	1
OTH	verbazend	1
OTH	verraadt	1
OTH	papegaaitje	1
OTH	aanvoelen	1
OTH	voluit	1
OTH	gecoordineerd	1
OTH	voorzie	1
OTH	basisbegrippen	1
OTH	grammatica	1
TRG	minuutje	3
OTH	argumentatie	1
TRG	drinkbak	3
OTH	straaljager	1
TRG	brokjes	7
OTH	brokjes	6
TRG	vuilnisman	13
OTH	dierendag	4
OTH	draaide	3
OTH	racete	1
OTH	belofte	1
OTH	scheiden	1
OTH	hoede	1
OTH	treft	1
OTH	overzien	2
OTH	hemzelf	2
OTH	achterliet	1
OTH	onthutst	1
TRG	melkwagen	2
OTH	melkwagen	4
TRG	hierlangs	3
OTH	mogelijkheden	2
OTH	apprecieren	1
OTH	oorspronkelijke	2
OTH	simpelste	1
OTH	setje	1
OTH	belletjes	6
OTH	koppelen	2
TRG	miauwen	1
OTH	stuurmanskunst	1
OTH	dominee	2
OTH	onrust	1
TRG	tussendoor	1
TRG	hieraf	1
OTH	peinzen	1
OTH	verdronken	2
OTH	amechtig	1
OTH	wezel	4
OTH	dichtgaat	1
OTH	haver	3
OTH	opkomt	6
TRG	lintje	2
OTH	pinnetje	3
OTH	drilboor	1
OTH	schaart	2
TRG	hieruit	6
OTH	graanschuur	1
OTH	wagenpark	1
OTH	gedane	1
OTH	arbeid	1
OTH	ongetwijfeld	2
OTH	kuren	2
OTH	knik	1
OTH	opstappen	3
OTH	beraad	1
OTH	frequentie	1
OTH	verlagen	1
OTH	vijftiende	5
OTH	schikt	1
TRG	gips	2
OTH	ongelukkige	1
TRG	uitknippen	12
OTH	zwachtel	1
OTH	verwijderen	1
OTH	openknippen	2
OTH	teentje	7
OTH	aanzat	1
OTH	avontuur	4
OTH	gewricht	1
OTH	immobiel	1
OTH	belasten	2
OTH	geheeld	1
OTH	zuiver	1
OTH	forceer	1
OTH	opgelucht	2
OTH	Bunnik	1
OTH	tijdsbepaling	1
TRG	pantoffeltje	2
OTH	pantoffeltje	4
TRG	lucifertjes	4
OTH	lucifertjes	4
OTH	achterlicht	3
OTH	koplamp	1
TRG	vasthoudt	1
OTH	kilometer	1
OTH	zadel	3
OTH	Hendrik Jan	1
OTH	boterletter	1
OTH	reageren	1
OTH	coherent	1
OTH	geolied	1
OTH	bestelwagen	1
OTH	pampus	2
OTH	bewusteloos	1
OTH	reanimeren	1
OTH	sadist	1
OTH	wonderbare	1
OTH	genezing	1
OTH	plaatsvinden	1
OTH	hartmassage	1
OTH	levens	1
OTH	torenvalk	3
OTH	fietstochten	1
OTH	vlotte	1
OTH	connectie	1
OTH	misleid	2
OTH	verschijningsvorm	1
TRG	tegenkomen	1
TRG	spoorweg	3
OTH	gecorrigeerd	1
OTH	rabarber	5
OTH	roezemoes	3
OTH	bar	2
OTH	afwerking	1
OTH	gepruts	2
OTH	uitpakte	1
OTH	bedenkelijk	1
OTH	bimbammen	1
OTH	uitdrukkingsvaardigheid	1
OTH	schuifdoos	1
OTH	afgebrande	1
OTH	handbereik	1
TRG	lucifertje	2
TRG	kandelaar	1
OTH	kandelaar	3
TRG	kerstmis	3
OTH	naalden	1
OTH	geur	1
OTH	kerststukjes	1
OTH	keteltje	3
OTH	hypnotiseren	1
OTH	zeepsop	19
OTH	kwijtraakt	1
OTH	bewerkt	1
OTH	gedeprimeerd	1
OTH	intrigerende	1
OTH	yoga	1
OTH	houdingen	1
OTH	innemen	1
OTH	ontspant	1
OTH	spelden	16
OTH	vlammetje	2
OTH	herdertjes	1
OTH	toonvast	1
OTH	opgelegd	2
OTH	geknaagd	1
OTH	beugeltje	1
OTH	ronddraait	3
OTH	levendige	1
OTH	schoorstenen	9
OTH	besparen	1
OTH	geluidsniveau	1
OTH	afspeelt	1
OTH	slagbomen	3
OTH	draaideur	4
OTH	vervangt	1
OTH	plegen	1
OTH	gortig	1
OTH	bout	1
OTH	afgrijselijk	1
OTH	bouten	6
OTH	ruimer	1
TRG	draaideur	1
OTH	vertrek	1
OTH	Caroline	347
OTH	saam	4
OTH	scooter	17
OTH	intonatie	1
OTH	breek	1
OTH	kiwi	33
TRG	dikkop	1
OTH	dikkop	1
OTH	vliegmachine	2
OTH	uithangbord	1
OTH	knispert	1
OTH	banden	10
TRG	waag	1
OTH	snoei	1
OTH	stopbord	1
OTH	klimmer	1
OTH	woelen	1
OTH	geboefte	5
OTH	biedt	1
OTH	ontdekten	1
OTH	sneeuwen	2
OTH	Stef	9
OTH	Hilde	37
TRG	oppas	3
OTH	vastlijmen	1
OTH	opknappen	3
OTH	kaak	1
OTH	stoofje	1
OTH	engerd	12
OTH	pappa	322
OTH	uitgezwaaid	1
OTH	ontzien	1
OTH	trouwdag	1
OTH	smallere	1
OTH	Terschelling	4
OTH	herberg	1
OTH	allergie	1
OTH	opsta	2
OTH	knopendoos	1
OTH	gewauwel	1
OTH	imiteert	1
OTH	bouwplaat	1
TRG	bonk	3
OTH	slimmerd	1
OTH	bewolkt	3
OTH	klank	2
OTH	vul	1
OTH	theekopjes	1
OTH	knoflook	6
OTH	bruiloften	2
OTH	trouwerij	1
OTH	Breda	1
OTH	asfalteren	1
OTH	verzopen	1
OTH	voorwerk	1
OTH	analyseren	1
OTH	Gijs	87
OTH	zeikerig	1
OTH	toontje	1
OTH	keutelen	1
OTH	geanalyseerd	1
TRG	paadje	2
TRG	bag	1
OTH	slaapzak	15
TRG	hoen	1
OTH	nieuwigheid	1
OTH	vet	8
OTH	kruiwagens	1
OTH	verknocht	1
OTH	bespreking	1
TRG	tikker	31
OTH	ergotherapeut	1
OTH	stofvrij	1
OTH	stoft	2
OTH	vinyl	1
OTH	hogerop	1
OTH	slokken	1
OTH	omspoelen	2
OTH	rem	3
OTH	ingeduwd	1
OTH	trilling	1
TRG	hijs	2
TRG	Gijs	311
OTH	Haren	2
OTH	komend	1
TRG	Olga	1
OTH	klavertje	1
OTH	stempeltjes	4
OTH	eetbare	2
OTH	driehoek	11
OTH	gedweild	3
OTH	bescheiden	1
OTH	knipoogt	1
TRG	hees	1
OTH	Annet	2
TRG	uier	6
OTH	weggegaan	21
OTH	vergis	2
OTH	trappertjes	1
OTH	linten	1
OTH	crossen	1
OTH	zakte	1
OTH	drol	4
OTH	weekenden	1
OTH	kraaien	6
OTH	veulentje	3
OTH	boormachine	6
OTH	afzitten	1
OTH	doorbraken	1
OTH	meegeven	1
OTH	Marrie	4
OTH	opgeknapt	1
OTH	gevoeliger	1
OTH	vlaag	1
OTH	doorgedrongen	2
OTH	Niek	114
OTH	Lucie	20
OTH	schaamt	1
OTH	nooduitgang	2
OTH	rekken	3
OTH	bezittende	1
OTH	klasse	3
OTH	congres	1
OTH	opener	2
OTH	brachten	5
OTH	lazen	1
OTH	Hollanders	1
OTH	triest	1
OTH	overleef	1
OTH	buurmeisjes	1
TRG	horst	1
TRG	nappa	1
TRG	host	3
OTH	bloedde	1
OTH	hinkelt	1
OTH	middagmaal	1
OTH	workshop	1
OTH	voorbereidende	2
OTH	leraar	1
OTH	doctoraal	1
OTH	stage	4
OTH	bouwstenen	8
TRG	bouwstenen	1
TRG	ooi	1
OTH	afstappen	3
OTH	afbreekt	1
OTH	kastjes	2
OTH	geluidje	2
OTH	gokt	1
OTH	wasserette	1
OTH	monteren	2
OTH	zogezegd	1
OTH	hulde	2
OTH	gejat	1
OTH	code	1
OTH	stiekempjes	1
OTH	kleins	1
OTH	velletje	19
OTH	neuspeuteren	1
OTH	liga	5
OTH	voller	2
OTH	aangewend	1
OTH	zowaar	5
TRG	proosten	2
OTH	proosten	3
TRG	zaan	1
OTH	Hiske	24
OTH	spinneweb	2
OTH	dakgoot	3
OTH	spat	10
TRG	kraaien	3
TRG	Hiske	10
OTH	regenjassen	3
OTH	para	1
OTH	regenton	3
OTH	recalcitrant	2
TRG	Caroline	62
OTH	binnenplaats	1
OTH	verdedigd	1
OTH	poortjes	3
OTH	compacte	1
OTH	hooien	1
TRG	gage	1
TRG	hooien	1
OTH	levensechter	1
OTH	politiebureau	13
TRG	hokken	1
TRG	dierentuinen	1
OTH	loeien	1
OTH	poept	4
OTH	stoere	1
OTH	schattige	3
TRG	laan	1
OTH	uithouden	1
OTH	klitteband	2
OTH	piesen	1
OTH	ademend	1
OTH	uitbreken	1
OTH	priegel	2
TRG	priegel	2
OTH	verkeersborden	3
TRG	voorbeeld	4
TRG	ijk	1
OTH	klungels	1
OTH	teugels	3
OTH	madeliefjes	1
OTH	nachtkastje	2
OTH	raamkant	2
OTH	voetstappen	1
OTH	gestroomd	1
OTH	regenpijp	2
OTH	hut	4
OTH	kastanjeboom	2
TRG	kastanjeboom	4
TRG	ent	1
TRG	regenton	3
OTH	hen	2
TRG	toeken	3
TRG	klitte	1
TRG	kikken	1
OTH	stellage	1
OTH	werkoverleg	2
OTH	verwachten	1
OTH	fruitig	1
OTH	praatte	5
OTH	moeren	4
OTH	zessen	3
OTH	debiel	2
OTH	surprises	1
OTH	ingehouden	1
OTH	plaste	2
OTH	poepte	2
OTH	zindelijkheid	1
OTH	doorzet	1
OTH	zandpad	1
OTH	bijkomstigheid	1
OTH	noorden	1
OTH	eis	3
OTH	ochtenden	1
TRG	lastige	1
OTH	richel	2
OTH	telling	1
OTH	frutsels	1
OTH	achterhalen	1
OTH	vernieuwen	1
OTH	sneuvelt	1
OTH	afwisselen	1
OTH	pittig	1
OTH	vergelijkingsmateriaal	1
OTH	theologisch	1
OTH	vaardigheid	1
OTH	Renee	1
TRG	teil	3
TRG	oliebollen	3
TRG	gave	1
OTH	paardebloem	1
TRG	pene	1
TRG	penen	2
TRG	nik	1
TRG	mui	1
OTH	oertijd	2
OTH	deugd	1
OTH	vakanties	1
OTH	hardst	3
OTH	Zwolle	2
TRG	Zwolle	1
OTH	tafelt	1
OTH	cryptogram	1
OTH	Noorwegen	3
OTH	postbus	1
TRG	tijg	1
OTH	knulletje	4
OTH	waagt	2
OTH	poederverf	1
OTH	toepasbaar	1
TRG	Tomas	89
OTH	droop	1
OTH	druppelt	1
TRG	druppelt	1
TRG	kwast	7
TRG	kras	1
OTH	voordeel	1
OTH	knul	3
OTH	bezemwagen	3
OTH	dikkere	6
OTH	schildert	1
OTH	zoef	1
OTH	koplampen	1
OTH	achterlichten	1
OTH	laadklep	1
OTH	bijschilderen	1
OTH	prikborden	1
OTH	gezwaaid	1
TRG	tijgen	2
OTH	tijgen	3
OTH	rollende	1
TRG	pat	2
OTH	patsen	1
OTH	inkleurt	1
OTH	klodderen	1
TRG	lodder	1
OTH	morele	1
OTH	dwing	1
OTH	data	1
OTH	postkantoor	4
OTH	gebaartjes	1
OTH	voorstuk	2
OTH	neerstorten	1
OTH	Corrie	1
OTH	keukentafel	1
TRG	consultatiebureau	2
TRG	prikkie	1
OTH	moedig	1
OTH	Roel	2
OTH	voorstander	1
OTH	grijsachtig	1
OTH	duwde	1
OTH	bijgezet	1
OTH	simpele	1
OTH	vlaggen	1
OTH	draaiende	1
OTH	zoutvaatje	2
OTH	gracht	1
OTH	boog	4
OTH	boekhandel	3
OTH	inschuiven	3
TRG	stormt	2
OTH	beding	1
OTH	schransen	1
TRG	bod	1
OTH	afgooien	2
OTH	wicht	1
OTH	versturen	2
OTH	beplakt	1
OTH	portokosten	1
OTH	retour	1
OTH	afzender	2
OTH	stuurde	1
OTH	schilderijtje	2
TRG	schilderijtje	3
OTH	bekentenis	1
OTH	wimpertjes	2
OTH	overleggen	1
OTH	lachebek	1
OTH	spieken	1
TRG	ego	1
TRG	pietje	1
TRG	drankje	3
TRG	tuit	1
TRG	rekenmachine	1
OTH	luchtwegen	1
OTH	besmettelijk	1
OTH	balkons	1
OTH	reviseren	1
OTH	haalden	1
OTH	overdoen	2
OTH	kicken	1
OTH	opgebroken	1
OTH	Heumen	1
OTH	onfatsoenlijk	1
OTH	snorkelen	1
TRG	windjes	3
TRG	tijgt	1
OTH	wagonnetje	1
OTH	Caro	1
OTH	gasstel	1
OTH	snuffelt	1
TRG	zandbad	1
TRG	jassen	1
OTH	oppast	2
TRG	panen	1
OTH	eek	1
OTH	omgelopen	1
OTH	Isaak	1
OTH	Wieger	1
TRG	Wieger	5
OTH	middelmatig	1
TRG	hut	4
TRG	oliebol	9
OTH	beinvloed	3
TRG	Janke	5
OTH	Janke	6
OTH	stelde	1
OTH	toekijken	1
TRG	mant	1
OTH	circusdirecteur	3
OTH	uitgang	1
OTH	opening	1
TRG	meel	1
OTH	kunstje	4
OTH	tribune	1
OTH	beteren	2
TRG	egels	1
OTH	egels	3
OTH	paadje	2
OTH	sjorren	1
OTH	kreuk	1
OTH	egeltjes	1
OTH	ekster	8
OTH	aangevlogen	2
OTH	vist	2
OTH	poppendokter	1
TRG	opknappen	1
OTH	verband	7
OTH	opgelapt	1
OTH	ziekenhuisbed	4
OTH	etalage	1
OTH	sleeen	3
TRG	liezen	1
OTH	laatjes	1
OTH	vriendelijk	6
TRG	kiwi	13
OTH	vink	1
OTH	kalkoenen	1
OTH	Son	2
OTH	Simon	19
OTH	benedenburen	1
OTH	romp	4
OTH	paardestaart	1
OTH	Mieke	23
OTH	co	1
OTH	assistent	1
OTH	placenta	1
OTH	navelstreng	1
OTH	Agneta	1
TRG	Sammie	2
OTH	camper	3
TRG	camper	1
OTH	Ardennen	3
OTH	waterratten	1
TRG	Sjaak	4
OTH	knot	1
OTH	pokken	1
TRG	veen	1
OTH	inpassen	1
OTH	asiel	1
OTH	gewapende	1
OTH	geschift	1
OTH	ondergeschikt	1
OTH	wijlen	1
OTH	ordinaire	1
TRG	strek	1
TRG	snelweg	11
OTH	overgespoten	2
OTH	krast	3
OTH	verzekerd	3
OTH	glasverzekering	1
TRG	schrift	3
TRG	grift	1
OTH	verhuiskaart	1
OTH	lever	1
OTH	woningbouw	1
OTH	voorlangs	1
OTH	schuilen	1
OTH	Sammie	2
TRG	Hilde	32
OTH	calamiteiten	1
OTH	kantoortje	5
OTH	bewaken	1
OTH	baal	1
OTH	kantoor	1
OTH	balie	2
OTH	pakket	2
OTH	bis	4
OTH	doorloopt	1
OTH	coniferen	1
OTH	grind	1
OTH	omgespit	1
OTH	pergola	1
OTH	kiepert	2
OTH	chef	1
OTH	rek	1
TRG	zandtaartje	2
OTH	peuzelen	1
TRG	ruimte	14
OTH	glibber	2
OTH	vasthoud	1
OTH	paling	1
TRG	welles	3
OTH	kiep	2
OTH	mafkees	1
OTH	vervoeren	4
OTH	bolderkar	1
OTH	zwempak	8
OTH	neergegooid	2
TRG	pullen	3
OTH	Marion	1
OTH	motivatie	1
OTH	gaven	1
TRG	drupjes	1
OTH	gesnoten	3
TRG	aangekleed	7
OTH	pipet	1
OTH	voorlaatste	1
TRG	stoplichten	1
TRG	uitrijden	1
TRG	politiebureau	6
OTH	theewater	4
TRG	gootsteen	7
TRG	vals	1
OTH	magisch	1
OTH	zwaartekracht	1
TRG	eigenwijs	8
OTH	onderstel	1
OTH	wegstoppen	3
OTH	gevangenisdirecteur	2
OTH	ingepompt	1
OTH	ontbrak	1
TRG	tegel	1
TRG	tegeltje	1
OTH	tegeltje	1
OTH	geruild	1
TRG	geruild	3
OTH	uitrusting	1
TRG	omgegaan	1
OTH	geboekt	1
OTH	eter	1
TRG	plop	4
OTH	compromis	1
OTH	klapten	1
TRG	sinaasappelsap	3
OTH	knakken	1
OTH	overhoop	2
OTH	poos	10
OTH	Dirk	2
OTH	parallel	1
OTH	toestemming	1
TRG	picknicken	2
OTH	ineen	1
OTH	rollebollen	1
OTH	raamkozijn	1
OTH	bind	3
TRG	dikkere	4
TRG	brugwachter	1
TRG	wachter	1
TRG	winkelen	2
OTH	wandelkaart	1
TRG	autokaart	2
TRG	pissen	5
OTH	dove	1
OTH	zweet	2
OTH	aanloopt	1
OTH	raaf	8
TRG	raaf	1
TRG	viespeuk	2
TRG	verdrink	3
OTH	kledder	3
OTH	droomde	4
OTH	opengehaald	1
OTH	onaardig	3
OTH	raven	1
OTH	zeepdoos	1
TRG	uitproberen	7
TRG	Jannie	2
TRG	laden	1
TRG	strijkplank	5
TRG	openzetten	3
OTH	wrijft	4
OTH	taaltje	1
OTH	regenpakken	1
OTH	fonteintje	1
TRG	spat	1
OTH	brutale	3
OTH	boerinnetjes	1
TRG	buizen	1
OTH	autobaan	1
OTH	neerleg	2
TRG	koekebak	1
TRG	verkeer	1
OTH	rotonde	1
TRG	tonde	1
TRG	rotonde	2
OTH	uitmaken	3
OTH	accentueren	1
OTH	fantaseert	2
OTH	verzamelen	2
OTH	geplastificeerde	1
OTH	verbazingwekkend	1
OTH	logica	1
TRG	Hein	113
TRG	tankstation	3
OTH	spoorrails	3
OTH	krult	2
OTH	uitglijdt	1
OTH	geonweerd	2
OTH	akelige	1
OTH	afdraaien	2
OTH	landt	1
TRG	geland	1
TRG	spoorlijn	1
OTH	spoorlijnen	1
OTH	hoekjes	43
OTH	waarschuwen	3
TRG	ongelukje	3
OTH	duikelingen	1
OTH	gedoofd	2
TRG	dooft	1
OTH	openliggen	1
OTH	gekronkeld	1
OTH	verkreukelt	1
TRG	haard	5
OTH	drupt	1
OTH	spelboek	1
TRG	opsteken	3
TRG	gedurfd	1
OTH	gedurfd	1
OTH	jasjes	3
TRG	toepen	1
OTH	onweren	1
OTH	pietsje	1
OTH	smaakje	1
TRG	rotzooi	1
TRG	opruim	1
OTH	drift	1
TRG	inmaken	1
OTH	inmaken	1
TRG	liga	2
OTH	tukje	1
OTH	prop	2
OTH	truien	5
TRG	autoband	1
OTH	rotsen	2
OTH	hobbelige	1
OTH	zandkastelen	1
OTH	pieper	1
OTH	hangoren	1
TRG	hangoren	1
TRG	belle	1
OTH	inzakken	1
OTH	derrie	1
OTH	scriptie	2
OTH	vakken	1
TRG	mot	11
OTH	bruggetjes	1
TRG	bop	1
TRG	smeerpoets	3
OTH	vreetzak	6
OTH	bedolven	1
OTH	afgekregen	1
OTH	kappers	1
OTH	verhoudingen	1
OTH	soepele	1
OTH	bakten	2
OTH	massage	1
OTH	verhouding	1
OTH	soepeler	3
TRG	Koenraad	5
TRG	ween	7
TRG	aanhangen	1
TRG	Diederik	271
TRG	kapoen	3
TRG	kapoentjes	1
TRG	kindeke	51
TRG	Walter	14
TRG	zanger	1
TRG	champetter	6
TRG	onderstoppen	2
TRG	voorschoot	3
TRG	haantje	15
TRG	autobaan	3
TRG	omkappen	15
TRG	strijk	2
TRG	paardemolen	26
TRG	zangers	1
TRG	zwijntje	27
TRG	afschuiven	2
TRG	pollepel	25
TRG	koffiepot	8
TRG	soeplepel	2
TRG	afdoet	3
TRG	rasp	1
TRG	gepist	3
TRG	weitjes	1
TRG	ingestoken	3
TRG	soepkom	1
TRG	schuimspaan	6
TRG	Grietje	6
TRG	afgewassen	1
TRG	maantje	4
TRG	kindekes	9
TRG	peperkoek	9
TRG	soldaat	11
TRG	klaarmaken	6
TRG	ingieten	1
TRG	vastmaakt	1
TRG	kappen	1
TRG	wegdoe	1
TRG	Dominik	2
TRG	wegsteken	2
TRG	opstappen	1
TRG	zwijntjes	1
TRG	parel	1
TRG	papieren	7
TRG	leesboek	6
TRG	bange	1
TRG	onderdekken	6
TRG	werpen	4
TRG	invallen	1
TRG	omgekapt	2
TRG	wafel	2
TRG	mesjes	7
TRG	doorsnijden	3
TRG	rijstpap	1
TRG	onderkruipen	1
TRG	malen	1
TRG	hopsasa	3
TRG	vleugel	6
TRG	visboer	1
TRG	schijn	2
TRG	stoof	6
TRG	Joost	317
TRG	Joos	1
TRG	Karel	177
TRG	schreit	14
TRG	afgetrokken	4
TRG	flink	1
TRG	scheer	1
TRG	meepakken	2
TRG	pers	1
TRG	Katelijne	227
TRG	vuilkar	15
TRG	afblijf	3
TRG	saus	12
TRG	losmaak	2
TRG	Mia	2
TRG	moto	13
TRG	pompelmoes	3
TRG	uitgedronken	1
TRG	boert	1
TRG	tube	1
TRG	opendraaien	2
TRG	schuiver	3
TRG	gerust	1
TRG	uitgieten	2
TRG	banen	1
TRG	friet	162
TRG	afkomen	1
TRG	erwt	5
TRG	erwten	15
TRG	frieten	19
TRG	afsmijt	1
TRG	klets	1
TRG	zegels	2
TRG	ginds	1
TRG	Leuven	1
TRG	kanaal	2
TRG	valies	2
TRG	verdelen	12
TRG	punt	12
TRG	grasmachine	6
TRG	witloof	9
TRG	Pien	12
TRG	cement	4
TRG	drielingen	1
TRG	nonkel	2
TRG	Gaston	1
TRG	wegbergen	1
TRG	seldersoep	1
TRG	selder	2
TRG	verbranden	2
TRG	zetels	1
TRG	puree	1
TRG	klokhuis	2
TRG	knietjes	3
TRG	rijke	1
TRG	kolen	2
TRG	stoomboten	1
TRG	deugniet	1
TRG	afpakte	1
TRG	asperges	3
TRG	lade	4
TRG	afwrijf	1
TRG	beieren	3
TRG	haarwater	1
TRG	luid	3
TRG	schreien	1
TRG	meepak	1
TRG	confituur	6
TRG	waai	2
TRG	wegvlieg	2
TRG	meegaan	4
TRG	neusdoek	2
TRG	uitdoe	3
TRG	doodschieten	3
TRG	bijmaak	1
TRG	spuitwater	6
TRG	Frans	1
TRG	meebrengen	2
TRG	tomatensoep	1
TRG	chocoladepudding	1
TRG	meiske	2
TRG	putten	2
TRG	netels	2
TRG	telefoneren	3
TRG	Gijsje	9
TRG	tenten	1
TRG	Gerritje	3
TRG	scharen	1
TRG	doeken	2
TRG	pol	1
TRG	relax	2
TRG	smijt	2
TRG	tutter	2
TRG	Colette	1
TRG	Frieda	2
TRG	waslappen	2
TRG	waslap	1
TRG	uitdrinken	1
TRG	frak	1
TRG	ajuin	5
TRG	appelsienen	1
TRG	zegel	4
TRG	snijd	1
TRG	bijgezet	1
TRG	wegleggen	5
TRG	zeuren	4
TRG	terugzetten	2
TRG	afkuisen	7
TRG	opgedekt	1
TRG	opleggen	4
TRG	weggesmeten	1
TRG	weggesmolten	1
TRG	gesmeten	1
TRG	kikvors	1
TRG	stoet	1
TRG	dameskapper	1
TRG	inkappen	1
TRG	afplukken	1
TRG	mereltje	2
TRG	stadhuis	2
TRG	creme	6
TRG	broeken	2
TRG	leesboeken	1
TRG	Bella	1
TRG	schorten	1
TRG	middendoor	1
TRG	aangekomen	2
TRG	everzwijn	5
TRG	bezen	1
TRG	uitvallen	2
TRG	meute	1
TRG	melkfles	1
TRG	aaitje	1
TRG	bavetje	1
TRG	rijt	1
TRG	kotten	3
TRG	papje	2
TRG	krabber	1
TRG	kantjes	2
OTH	gelijke	5
OTH	gelijken	1
TRG	opgeborgen	1
TRG	gelijke	1
OTH	mutsen	1
TRG	bijkomt	1
TRG	kano	4
TRG	stapel	12
OTH	weggeschoren	1
TRG	hierover	3
OTH	Sjoerd	10
OTH	spijlen	3
TRG	spijlen	1
TRG	programma	4
OTH	teer	2
TRG	Ernst	79
TRG	vel	4
TRG	karton	1
OTH	droogmaken	5
TRG	speldjes	1
OTH	Maik	7
TRG	kartonpapier	2
OTH	afmaakt	2
TRG	vastgeplakt	1
OTH	klaarlegt	1
OTH	klaarleggen	2
OTH	inwrijven	1
OTH	Maike	121
TRG	plekjes	2
OTH	doorwerken	2
TRG	drooggemaakt	1
TRG	droogmaken	2
OTH	bovenin	6
TRG	Alfred	33
TRG	Heathcliff	1
OTH	Carl	73
OTH	milkshake	6
TRG	Carl	66
TRG	milkshake	2
TRG	Sjoerd	13
OTH	geschud	2
TRG	zaak	4
OTH	weggedaan	3
OTH	radioprogramma	2
TRG	vannacht	4
OTH	Alfred	25
OTH	opengestaan	1
TRG	batterijtje	2
TRG	aanhebben	4
OTH	zonneklep	1
OTH	gestampte	3
OTH	Alexandra	12
TRG	limonades	1
OTH	crackers	1
TRG	daarover	10
OTH	wegjagen	3
TRG	wegslaan	1
OTH	blokfluit	3
TRG	blokfluit	1
TRG	Anieke	1
TRG	mondharmonika	1
OTH	krijgertje	1
TRG	Maike	130
OTH	geitachtig	1
OTH	uitblijven	1
TRG	Alexandra	24
OTH	sloddervos	1
OTH	tankauto	10
OTH	sjaaltjes	1
TRG	cassis	7
OTH	cassis	6
TRG	Winnie	7
TRG	knak	3
TRG	krijsen	1
TRG	Anouk	1
OTH	Anouk	1
TRG	daarnet	10
TRG	stilstaat	1
TRG	daarstraks	2
TRG	opengaan	1
TRG	Mabel	1
OTH	drinker	1
TRG	bessen	2
OTH	bronwater	1
TRG	gegroeid	2
TRG	Gabriëlle	5
OTH	Gabriëlle	3
OTH	William	2
OTH	Matthew	1
OTH	teruggegaan	1
OTH	lachspiegel	1
TRG	mezelf	9
OTH	portemonneetje	1
TRG	baby'tje	10
OTH	afzuigkap	10
TRG	aanpakken	2
OTH	windmolens	2
OTH	watermolen	4
OTH	rad	1
OTH	serre	1
TRG	zinkt	1
TRG	liefjes	5
TRG	pony's	1
OTH	losgeraakt	1
TRG	overgeven	2
TRG	doodgegaan	3
TRG	geplaatst	1
TRG	Cody	2
OTH	Coby	1
TRG	verbond	1
TRG	verbonden	1
TRG	gebonden	1
TRG	België	13
OTH	België	3
TRG	geprobeerd	3
TRG	jurkje	10
TRG	zeeverkenners	1
OTH	zeeverkenners	1
TRG	papiertjes	2
TRG	schieter	1
TRG	watermolen	1
TRG	getikt	2
TRG	Bertie	2
TRG	uitkiezen	22
TRG	hupsakee	4
TRG	onweren	1
TRG	Jorn	6
OTH	hangmat	1
OTH	afgetimmerd	1
TRG	rondgedraaid	1
TRG	doortrekken	2
TRG	postkaart	1
TRG	uitscheiden	1
TRG	grijp	1
TRG	hangmat	4
TRG	wedstrijd	2
OTH	morgenmiddag	1
TRG	mijter	6
OTH	neusdruppels	1
OTH	vuilnismannen	3
OTH	periodes	1
TRG	vanochtend	1
TRG	bloedneus	2
TRG	werkte	1
TRG	walkman	1
TRG	marsepein	2
OTH	wijzer	3
TRG	tegelijk	10
