role	word	 frq
TRG	mə	12
OTH	harekes	1
OTH	hallohallo	9
TRG	koekə	50
OTH	mn	183
OTH	bijkunt	1
OTH	zotteke	4
TRG	kastə	1
OTH	poesie+mauw	6
TRG	poesie+mauw	1
OTH	kaka	50
OTH	youghourt	2
TRG	wieoew	2
OTH	viezen	1
OTH	ntak	2
OTH	glaske	2
OTH	vogelkes	2
TRG	kieke	2
OTH	boeboe	3
OTH	piepeneus	1
OTH	tisde	1
OTH	petit+beurrekes	1
TRG	koekskes+met+chocolat	2
OTH	chocolat	11
OTH	petit+beurreke	2
TRG	chocolat	3
TRG	oorə	1
OTH	geambeteerd	1
TRG	koekskes	1
OTH	namnam	2
OTH	njamnjam	1
OTH	nemnem	1
OTH	amnemmem	1
OTH	papegaaike	1
TRG	sponskes	3
OTH	sponskes	1
OTH	bloemekes	3
OTH	poetspoetspoets	2
OTH	hamhamham	2
OTH	tenekes	2
OTH	gezichteke	1
OTH	kattewaske	1
OTH	oorkes	5
OTH	deronder	3
OTH	phapha	1
TRG	E	1
OTH	herderkes	1
TRG	deda	4
OTH	Bertje	22
TRG	Bertje	2
TRG	lepelke	14
OTH	vieruurtje	1
OTH	piepedober	1
OTH	speelgoeddoos	2
TRG	staartə	1
TRG	koetsə	4
OTH	snufsnuf	1
TRG	bedə	2
OTH	oeoe	14
TRG	aj	11
OTH	inliggen	3
OTH	tuutuutuut	2
OTH	koordje	8
TRG	koordje	1
OTH	oeoeoeoeoe	1
OTH	oeoeoeoe	2
OTH	opapa	1
OTH	opapaopapa	1
TRG	boekske	5
TRG	beestə	32
OTH	kwakwak	5
TRG	kwakwa	1
TRG	derin	4
OTH	inkunnen	1
OTH	tiktiktiki	1
TRG	pieppieppieppieppiep	1
TRG	pieppieppiep	2
TRG	hoeps	17
OTH	indianenkindje	1
OTH	B	5
TRG	danku	36
OTH	kabouterpopje	1
TRG	klokə	1
OTH	bimbammers	1
OTH	bim	19
TRG	bambimbampam	1
TRG	pimpampimpimpom	1
OTH	bimbambom	3
TRG	bimbambom	1
TRG	pompampipepam	1
OTH	vastdoen	9
OTH	appelsientje	3
OTH	stalleke	1
OTH	appelsientjes	2
OTH	hahaha	37
OTH	pluisje	8
TRG	schoenə	1
OTH	boekeboekeboekeboekeboeke	1
TRG	pipo	16
OTH	pipo	22
OTH	protje	1
OTH	ssst	12
TRG	bottendans	2
OTH	stappestappe	1
OTH	tweeenzeventig	9
TRG	oej	3
OTH	bankkaart	3
OTH	oek	1
OTH	Stienen	2
TRG	Stienen	1
OTH	mantens	1
OTH	sch+bier	1
OTH	Duvel	5
TRG	Duvel	1
OTH	adamskostumeke	1
TRG	washandə	1
OTH	kouskes	2
TRG	zeepə	2
OTH	alleze	1
OTH	armke	1
OTH	kousa	1
OTH	pispotje	1
OTH	sjaalke	2
OTH	flikka	2
OTH	kikke	6
OTH	beezewas	1
TRG	goendag	32
TRG	tutteke	3
OTH	ajajaj	3
OTH	apeke	1
TRG	kipə	1
OTH	boekentasje	1
OTH	uuuu	1
TRG	uuu	3
OTH	ajejaj	1
OTH	roomijskindje	1
OTH	sjsj	4
OTH	blokske	1
OTH	ajaj	2
OTH	poppekes	2
OTH	ajajajajaj	1
OTH	isteeke	1
OTH	pisteekes	1
OTH	frakske	1
OTH	bloezeke	1
OTH	bloesje	13
OTH	stoeleke	3
TRG	Sjarel	1
OTH	klakske	1
OTH	meezoeken	1
OTH	ajajajaj	2
TRG	ajaj	3
OTH	pch	8
TRG	pch	4
OTH	oeijoeij	1
OTH	vierkantje	5
OTH	rondeke	1
OTH	sjt	14
OTH	kinte	3
OTH	goendag	5
OTH	meezien	2
OTH	koekelekoe	1
TRG	koekoekoe	1
OTH	meeuwkes	1
OTH	oelefant	2
TRG	gansə	1
OTH	kang	1
OTH	buike	3
OTH	stekkes	2
OTH	Breznjev	1
TRG	Mickey Mouse	35
OTH	oeesteve	2
OTH	oenevalt	1
OTH	stn	2
OTH	frigo	1
TRG	frigo	1
OTH	vanillepappeke	1
OTH	pappeke	1
OTH	borstelke	1
OTH	pant	1
OTH	nagelkes	2
OTH	pau	1
OTH	kwakwakwakwakwakwakwak	1
TRG	kwakwak	1
OTH	chaap	1
OTH	mijam	1
OTH	wafwafwafwaf	2
OTH	broembroek	1
TRG	pispis	1
OTH	pispis	4
OTH	koekebuik	3
TRG	zə	2
OTH	seffes	2
OTH	opliggen	1
TRG	hondə	3
OTH	triptrip	1
OTH	tuu	3
OTH	taarteke	3
TRG	tsjoekentrein	1
TRG	tsjoeke	16
OTH	uurke	1
OTH	mesee	1
TRG	Beertje Colargol	5
OTH	dedien	1
TRG	kloddernat	3
TRG	slakə	1
OTH	katbouter	3
OTH	pantoffelkes	1
TRG	meekijken	3
OTH	washand	18
OTH	kchkchkch	1
TRG	kch	1
OTH	brrrr	24
TRG	iii	2
TRG	broodə	1
OTH	voddekes	1
TRG	ritsə	16
OTH	snotteben	1
TRG	danke	8
OTH	gevant	1
TRG	hoepa	2
OTH	neeee	18
OTH	Stenen	1
OTH	papierke	1
OTH	hoogsteken	1
TRG	jajajajaja	1
OTH	kipke	1
TRG	ake	7
OTH	ake	1
OTH	fleskes	1
TRG	broekə	3
OTH	pipiske	2
TRG	broekske	1
OTH	gatte	1
OTH	koekekruimels	1
OTH	slaapwel	1
TRG	neusə	1
OTH	badbeesten	1
OTH	koekoe	7
TRG	koekoe	1
OTH	drupneus	1
OTH	Nel	9
OTH	dankuwel	14
OTH	Julleke	1
OTH	heups	1
OTH	merci+bien	1
OTH	Heide	1
OTH	haja	2
OTH	sj	24
OTH	sssj	3
TRG	stoelə	1
OTH	joepla	1
OTH	atsjoem	1
OTH	oepse	1
OTH	bebeke	1
OTH	eee	3
OTH	gommeke	1
OTH	ame	1
OTH	fiston	1
OTH	doorkunnen	1
TRG	gatjes	1
OTH	putteke	1
OTH	bretellekes	1
OTH	handschoentjes	3
OTH	beik	2
TRG	beik	1
OTH	smurfkes	4
OTH	uf	4
OTH	moemoe	2
TRG	flikka	2
OTH	wika	1
OTH	popke	1
TRG	deurə	2
OTH	gebrejen	1
OTH	ballekes	1
OTH	beddeke	1
OTH	bottekes	1
OTH	stokske	3
TRG	stokə	2
OTH	cho	1
TRG	aapə	1
TRG	uut	4
TRG	uu	2
OTH	hewel	1
TRG	tuutuutuut	3
OTH	kaptap	1
OTH	minibus	4
OTH	fotocopieren	1
OTH	wezeke	1
OTH	dotje	1
TRG	minibus	3
OTH	dingske	1
TRG	dingske	1
TRG	banaanə	2
OTH	Dominiekske	1
OTH	boerke	1
TRG	boerke	1
OTH	bch	3
TRG	bch	1
TRG	pff	5
TRG	pw	1
OTH	armkes	1
OTH	kniekes	1
TRG	sloefjes	1
TRG	mutsə	1
OTH	pchpchpchpch	1
OTH	koekemeneerke	1
OTH	fant	2
OTH	josee	1
OTH	nunose	1
TRG	badan	3
OTH	badan	1
OTH	badang	2
OTH	hoe+auto	1
OTH	vleesje	8
TRG	hoepsake	1
OTH	hoepsakee	27
TRG	boken	1
TRG	Merchtem	2
OTH	fotocopies	1
TRG	fotocopies	1
TRG	pateekestrein	1
OTH	pateekestrein	5
OTH	pateetjes	2
OTH	pateetje	3
OTH	tweewoordzinnetjes	1
OTH	lepelke	1
OTH	vorkske	1
OTH	vorkje	13
TRG	vorkske	5
OTH	americain	1
OTH	schouderkes	1
OTH	wawawa	3
OTH	padam	4
TRG	bollekes	3
OTH	Muppets	18
TRG	Muppets	6
OTH	Muppetshow	1
OTH	Gilbert Becaud	2
OTH	Muppets popjes	1
OTH	Gazet van Antwerpen	1
OTH	Jan Theys	1
OTH	brbr	1
OTH	badam	2
OTH	tsas	1
OTH	thermos	1
TRG	handtasə	1
TRG	boekentasə	1
OTH	halalalala	1
OTH	openkrijgen	5
OTH	fotos	68
OTH	koeke	6
OTH	verhuisdrang	1
TRG	aahh	6
OTH	practische	1
OTH	omgevingstaal	1
TRG	goene	2
OTH	telefoonklapper	1
TRG	choenen	17
OTH	Bol	7
OTH	Bee	1
TRG	pafel	3
OTH	ahh	13
OTH	speak	1
OTH	cool	4
TRG	cool	3
TRG	chrijven	6
OTH	Aabel	1
TRG	aa	39
OTH	aa	9
OTH	Wemmick	7
OTH	Great	1
OTH	Expectations	1
OTH	oi	17
OTH	knien	3
OTH	joeoe	1
TRG	dd	2
TRG	drinke	2
OTH	deste	1
OTH	kindertaaluiting	1
OTH	hohohoh	2
OTH	openingszin	1
TRG	pah	3
TRG	aaahhh	3
TRG	eehehh	1
TRG	aahhh	2
TRG	wach	1
OTH	dits	5
TRG	applepie	3
TRG	ABE	3
OTH	feestdrank	1
TRG	dzaja	1
OTH	Turfen	1
OTH	gooierig	1
TRG	buike	8
TRG	leze	5
TRG	Gee	1
TRG	poefje	1
OTH	aange	1
TRG	chilpad	2
TRG	childpad	1
OTH	Nannie	2
OTH	Kuiper	1
TRG	aahhhh	1
TRG	chaap	17
TRG	pape	2
OTH	ieong	3
TRG	chaape	1
TRG	ofant	18
TRG	palo	4
OTH	palo	1
TRG	weemik	1
TRG	Wemmick	2
TRG	ghare	1
OTH	autos	257
OTH	treinbaan	7
OTH	jaa	82
OTH	tjoeke	21
OTH	Simson	1
OTH	ohohoho	2
OTH	tjoek	26
OTH	woeps	12
TRG	eso	2
TRG	esom	1
TRG	vinner	2
TRG	ofante	1
OTH	ofant	2
TRG	oooofant	1
OTH	goedenmiddag	1
OTH	blauws	1
TRG	oooooh	1
OTH	prone	2
OTH	jaaa	71
OTH	kleitalenten	1
OTH	foutje	6
TRG	oi	2
TRG	poing	19
OTH	tekenfilmpjes	3
OTH	Tjechisch	1
OTH	kleiresten	1
OTH	schetigheidsprijs	1
TRG	eheheheh	2
OTH	squashraket	1
TRG	oeli	1
OTH	oeli	1
OTH	beere	1
OTH	hoplakee	3
TRG	koei	6
OTH	ssssss	2
OTH	urgentiebewijs	2
OTH	vijfenzeventig	1
OTH	kleuterjaren	1
OTH	oplakee	1
TRG	soel	11
TRG	pinguis	1
TRG	whau	2
OTH	whau	1
TRG	whauow	1
OTH	tsja	16
OTH	Legoland	1
OTH	Madurodam	2
TRG	gogel	13
TRG	dieis	1
OTH	ahah	13
TRG	oep	6
TRG	kau	16
OTH	kau	8
OTH	getverdemme	3
TRG	boome	1
TRG	paah	1
TRG	armba	1
TRG	kij	11
OTH	ojee	38
OTH	rotgeluid	1
OTH	spookgeluid	1
OTH	gestucd	1
TRG	foffie	1
OTH	tussengeluidjes	1
OTH	onderzoekslachtoffer	1
TRG	tatatateh	1
TRG	tatate	1
OTH	tatatate	1
TRG	tatatatateh	1
OTH	tateh	1
TRG	tatatteh	1
TRG	tatatitte	1
OTH	electrisch	1
TRG	Okkie	17
OTH	Okkie	14
TRG	toetoe	5
TRG	koekekou	1
OTH	koekekou	1
OTH	koppiekrou	1
TRG	krououou	1
TRG	hoeauw	2
OTH	hoeauw	1
OTH	situatiebeschrijvingen	1
OTH	programmas	2
OTH	kinderameubelement	1
OTH	arbeidintensief	1
TRG	ooooeoeoeoe	1
OTH	ohh	35
OTH	eruithalen	2
OTH	vingerverklaringen	1
OTH	depressieachtige	1
OTH	laarsen	1
OTH	Montessorischool	1
OTH	direkteur	6
OTH	Montessorisysteem	1
OTH	Tropenmuseum	2
OTH	gekje	1
OTH	puntenslijper	11
OTH	gestress	1
OTH	Amsterdamse	5
OTH	A S V O	1
TRG	tend	1
OTH	Legowagen	1
OTH	oppa	4
OTH	onweerflits	1
TRG	kaajk	2
OTH	kaajk	3
OTH	Rotterdamse	1
OTH	parketvak	1
TRG	jaaaa	2
OTH	melkpak	2
TRG	melkpak	1
TRG	choene	9
TRG	laarse	2
TRG	Sinteklaase	1
OTH	Sinterklaasje	14
OTH	bonne	9
TRG	tonne	1
OTH	stadstuin	1
OTH	oioioioi	2
OTH	Betje	1
OTH	Big	1
TRG	kakaka	1
TRG	kakakaka	4
TRG	handchoen	1
OTH	vasthebt	1
TRG	liezed	1
TRG	liedezed	1
OTH	vogelhuisje	4
TRG	gogelhuisje	2
TRG	moemen	1
TRG	kasseten	1
OTH	kasseten	3
TRG	aaaahhh	1
TRG	moem	1
OTH	verjaardagskado	1
TRG	manne	2
TRG	papapu	2
OTH	plakdingen	2
OTH	Bomij	5
OTH	taaa	1
OTH	tatata	5
OTH	straatxx	1
OTH	poeing	1
OTH	sssstt	1
OTH	sstt	1
OTH	neeneenee	4
OTH	sssst	4
TRG	wammer	2
OTH	doorelkaar	3
OTH	jouwe	22
TRG	beete	4
OTH	beete	1
OTH	slechtste	2
TRG	nager	1
OTH	nager	4
OTH	expirimenteren	1
OTH	Duplosteentjes	1
TRG	popo	1
TRG	uuuuuh	1
OTH	jeh	3
TRG	heeeeeee	1
TRG	opperdepop	1
OTH	hoeh	8
OTH	poezerig	1
TRG	Geer	1
OTH	memory	35
OTH	tikketikketikketikke	1
OTH	tikke	10
TRG	maaike	2
OTH	maaike	1
OTH	Pisa	2
TRG	maaiken	1
OTH	uitkijkraam	1
OTH	earth	1
TRG	aaaahhhh	2
TRG	ohohoah	1
TRG	hohohoho	1
TRG	heeee	9
TRG	wintels	1
TRG	wietewiet	1
OTH	wiedewiedewiet	1
OTH	experimenteerbouwwerk	1
OTH	moegespeeld	1
OTH	Kikker	43
OTH	tingelingelingelinge	1
OTH	Oud	1
OTH	Nieuw	3
OTH	Kerst	13
OTH	Kerstdiner	1
OTH	kinderkerstdiner	1
OTH	Bijenkorf	6
OTH	Beckett	1
OTH	choenen	2
TRG	raf	1
TRG	dlaf	1
TRG	didaf	1
TRG	dilaf	1
TRG	Pleplo	8
OTH	Peplo	3
OTH	Duplo	76
TRG	beeje	1
TRG	suk	5
OTH	iiioeng	2
TRG	Peplo	3
TRG	Duplo	97
TRG	kiejedil	1
TRG	ieieie	4
OTH	ieieie	4
TRG	sukjes	4
OTH	doorkan	1
OTH	hopee	1
TRG	tuuuu	1
TRG	ieieieie	5
OTH	eehh	4
TRG	hehehe	9
OTH	toerijden	2
OTH	Beatle	2
OTH	Beatles	2
OTH	kinderkapper	10
OTH	Prinsenstraat	1
OTH	vlakbij	20
TRG	heee	18
TRG	sukje	4
OTH	tikkie	4
OTH	poink	5
TRG	heehe	1
TRG	tiktok	2
TRG	tomme	3
TRG	tommo	1
OTH	ervanaf	2
OTH	ssjjjt	1
TRG	bochtet	1
TRG	mwhe	1
OTH	oehah	1
OTH	vestenspecialist	1
OTH	plakje	20
OTH	suikerdrama	1
OTH	hmmm	53
TRG	loffe	1
OTH	Eukalipta	1
OTH	eeheh	1
TRG	eehehe	1
OTH	zevenjarigen	1
OTH	testonderdelen	1
OTH	moeilijjk	1
TRG	saks	1
TRG	hoejing	6
OTH	snoeperd	2
OTH	testbaarheid	1
TRG	geluddig	1
OTH	ooohhh	2
TRG	aaahhhh	2
TRG	acher	1
TRG	aachjes	1
OTH	aachjes	1
OTH	Porsche	4
TRG	possie	1
OTH	possie	1
TRG	whouah	1
OTH	heeee	4
TRG	ieie	2
TRG	aaahh	3
OTH	zulke	85
TRG	jezu	1
OTH	ehm	448
TRG	(ga	3
TRG	ik)	3
TRG	choonmaken	10
TRG	deurs	3
TRG	tanborsel	2
OTH	news	1
TRG	kloopjes	1
TRG	chouwer	2
TRG	kouwer	1
TRG	chouwers	2
OTH	eeeeha	1
TRG	eeeha	1
OTH	outer	1
OTH	bijhoorde	1
OTH	testmateriaal	1
OTH	inventarislijst	1
TRG	poem	9
TRG	papoet	1
OTH	klaargeschuurd	2
OTH	Hobbelpaard	32
TRG	bochting	1
OTH	kerstbol	1
TRG	weeeh	1
OTH	ssss	16
OTH	woauw	2
TRG	hmmmm	10
OTH	eeh	27
TRG	oehah	1
OTH	bijkan	1
OTH	toetoe	5
TRG	uhhhhh	1
OTH	vuinisauto	1
OTH	geiriteerd	1
TRG	kloteballen	1
OTH	ratsmodee	2
OTH	tringelingelingeling	2
OTH	verjaardagstaart	5
TRG	jaardetaart	1
TRG	verjaardagstaart	2
TRG	lekel	1
OTH	huppetee	7
OTH	videoregistratie	1
TRG	poetse	1
OTH	Artiskaart	1
TRG	babababa	1
TRG	weh	11
TRG	toetoetoetoet	1
OTH	babyaapje	2
OTH	gorillas	2
OTH	aahh	1
OTH	lamas	2
TRG	lellek	1
TRG	zook	1
OTH	hoplekee	1
TRG	tweete	1
OTH	ola	1
OTH	leukers	3
OTH	parketruis	1
TRG	bele	1
OTH	daggie	1
OTH	ouwer	1
TRG	chaatsen	7
TRG	cheef	1
TRG	jezus	1
TRG	zwembak	2
OTH	zwembak	3
TRG	kantie	1
OTH	beestengeluiden	1
OTH	abah	1
OTH	goude	1
TRG	bouwd	6
TRG	ablieft	1
TRG	ole	2
OTH	Legostukje	1
TRG	pringen	5
OTH	hoppa	20
TRG	springerd	1
TRG	prinks	1
TRG	pringd	1
OTH	bouwd	1
OTH	daan	35
OTH	ieie	7
OTH	Euromast	1
OTH	Blijdorp	1
TRG	pima	1
OTH	huppekee	29
OTH	oohh	5
TRG	ohhh	1
OTH	beng	12
TRG	beng	5
TRG	peng	1
TRG	tuu	2
OTH	melsen	1
TRG	kokoekje	1
TRG	ieieieoeoe	1
TRG	neden	6
TRG	Bol	15
TRG	peeld	3
OTH	peeld	2
TRG	pieuw	8
OTH	paaseitjes	4
TRG	chocolaaaa	1
OTH	chocolaaaa	1
OTH	Legodoos	1
OTH	gooitje	1
OTH	waow	2
OTH	pong	2
TRG	goo	1
OTH	tjeetje	10
OTH	hopsakee	9
TRG	moelend	1
TRG	Tshirt	3
OTH	hallee	1
OTH	glij	4
OTH	tatatatam	1
OTH	circusvoorstelling	1
OTH	Pizza	2
TRG	pizzia	1
OTH	pizzie	1
TRG	chuiven	1
OTH	oaaah	1
TRG	piepie	2
TRG	luisd	1
OTH	Moe	1
OTH	perse	6
OTH	poezehaar	2
TRG	vroedvrououw	1
OTH	appeljunk	1
OTH	oj	3
OTH	lippestift	11
OTH	spacen	1
OTH	opnametijd	1
OTH	sprecies	1
TRG	Hobbelpaard	12
OTH	wipjes	2
TRG	wipjes	1
TRG	ohh	5
TRG	ahahah	3
OTH	Pleplo	11
OTH	ə	461
TRG	jaaaaah	1
TRG	jaaaah	2
TRG	tun	1
TRG	ops	3
OTH	uitkijktunnel	1
OTH	daarbovenop	2
OTH	heee	11
OTH	ooohh	5
OTH	grasmaaiende	1
TRG	aggere	1
OTH	moederke	1
TRG	luuks	3
OTH	luuks	3
OTH	lllll	1
OTH	yogaclubje	1
OTH	wham	1
OTH	sokjes	14
TRG	sokje	3
OTH	Koninginnedag	7
OTH	pgoew	1
TRG	pgoew	1
TRG	koekie	72
TRG	jajaja	10
OTH	superlijm	1
TRG	kleitje	2
TRG	kijpen	1
TRG	paddes	1
TRG	Amamiek	1
TRG	amaal	18
TRG	sparatie	1
TRG	panazie	3
OTH	spanazie	2
OTH	oormonster	1
TRG	d('r)	3
OTH	muizenoren	1
TRG	muizenoren	1
OTH	gebeu	1
TRG	beld	2
OTH	fluisteronderzoek	1
TRG	bieieieie	1
OTH	machinewinkel	1
OTH	trilplaten	1
TRG	trilplaat	1
OTH	parketschuurmachines	1
TRG	dukken	2
TRG	kwok	1
TRG	broterhammen	1
TRG	olalijf	2
OTH	olalijf	1
OTH	knoflookolijf	1
OTH	knoflookolijven	1
OTH	wedstrijdje	1
TRG	vwat	4
OTH	liptandverbindingen	1
OTH	speelgoedbomen	1
OTH	hyper	3
OTH	babies	32
OTH	allen	36
OTH	trommelvliesjes	1
TRG	Tat	7
OTH	Tat	8
OTH	T	4
OTH	bananensnoeper	1
OTH	waneer	1
OTH	Blasiusstraat	1
OTH	Cock	1
OTH	snoepie	3
OTH	Roosvicee	1
OTH	mangothee	1
OTH	stiekems	1
TRG	Sesamsbos	1
OTH	ondefineerbare	1
TRG	doen:	5
TRG	Arjens	4
OTH	Arjens	1
TRG	choen	11
TRG	choenetjes	1
TRG	pandalen	1
TRG	taar	4
TRG	taa	4
OTH	taartschoen	2
TRG	g'woon	4
TRG	taartschoen	2
TRG	taarchoen	1
OTH	poortje	14
OTH	jeempie	1
TRG	bigge	5
OTH	bigge	3
OTH	whoh	1
TRG	aie	1
OTH	aiaiaiaiai	1
TRG	aiaiaiai	1
OTH	aiaiaiai	1
TRG	aiiaiaiai	1
TRG	dieres	4
OTH	dierentoren	1
OTH	mwha	1
TRG	zzz	3
OTH	waouw	2
OTH	dierenflat	3
TRG	trappie	3
OTH	hierbovenop	2
TRG	aiaiaia	1
TRG	lololo	2
OTH	dierenhuis	1
OTH	tatatatah	1
OTH	ooooh	10
TRG	whauw	2
OTH	wallis	1
TRG	haah	9
TRG	torenhuis	1
OTH	torenhuis	1
TRG	ooho	1
OTH	dats	3
TRG	toeh	2
TRG	emaakt	3
TRG	wiebelig	5
TRG	wielige	1
TRG	tappe	6
TRG	bredem	1
OTH	bredn	1
OTH	blokkn	1
TRG	woauw	2
TRG	beessten	1
TRG	wiewel	1
OTH	wiebele	3
TRG	pingies	1
OTH	pingies	1
OTH	tralalalala	3
OTH	pinnies	1
TRG	oah	1
OTH	mehhehe	1
TRG	treinenbaan	2
OTH	treinenbaan	1
TRG	vebruiken	1
OTH	squashen	4
OTH	admitter	1
OTH	oehoeh	13
TRG	tennisjes	2
TRG	tennisjesracket	1
OTH	tennisjesracket	2
OTH	tennisracketje	1
OTH	tennisjes	1
TRG	uitgelapen	1
TRG	gosse	1
TRG	haaha	1
OTH	slaapoor	1
OTH	bouwpauze	1
OTH	heenpraten	1
TRG	wha	1
TRG	ijsklontjes	1
OTH	ijsblok	1
OTH	Trans	2
OTH	Expres	1
OTH	zodirekt	2
OTH	Oosterhonk	1
OTH	vliegtuigjes	6
TRG	ha'maal	1
TRG	Seestraat	1
TRG	eefies	1
TRG	whaw	4
OTH	zim	1
OTH	zala	1
TRG	tadam	3
OTH	tadam	2
OTH	ogenblikje	4
OTH	toing	11
OTH	ooeeh	1
TRG	kapakeren	1
OTH	daarneer	2
TRG	daarneer	1
OTH	Maxi	14
OTH	Cosy	14
OTH	yo	1
OTH	erachteran	1
OTH	erachteraan	6
TRG	noeg	7
OTH	L A	2
OTH	Gears	2
OTH	krullenbos	1
TRG	tachel	1
OTH	Sesamstraatbandjes	1
TRG	tsjoe	11
OTH	joooeee	1
OTH	nnnnee	1
TRG	goete	1
TRG	brilkaaiman	1
OTH	brilkaaiman	4
TRG	tsja	2
OTH	diplomas	1
TRG	hiii	5
OTH	Legodingen	1
TRG	orseneel	1
OTH	ploink	3
TRG	ppp	3
TRG	grop	1
TRG	ploink	4
OTH	klong	1
OTH	ploing	8
TRG	nnnn	3
TRG	king	5
TRG	helikoptergeluiden	6
TRG	ieeee	1
OTH	koink	1
TRG	hhahaaa	1
TRG	geten	10
TRG	aaaahh	1
TRG	noeeee	1
TRG	goink	1
TRG	hiehiehiehiehie	1
TRG	uuuu	1
TRG	poink	5
TRG	hiihiii	1
TRG	tiiiii	1
TRG	heeeeee	2
TRG	kopter	1
TRG	hiihhi	1
TRG	hihihhi	1
TRG	gigi	1
TRG	gigigi	1
TRG	hiiii	6
OTH	opas	24
TRG	eigens	1
TRG	hihihihihi	2
TRG	ahhh	3
TRG	opas	15
OTH	heli	2
TRG	motorvliegtuig	1
OTH	motorvliegtuig	1
TRG	motorhelikopter	1
OTH	motorhelikopter	1
TRG	kroek	1
TRG	pilozen	1
OTH	pilozen	1
TRG	zoe	1
OTH	oooooohhh	1
TRG	huit	1
TRG	fectie	1
OTH	fring	1
TRG	Pooh	8
OTH	Het	2
OTH	Beest	11
OTH	boterkoekje	1
TRG	boterskoekjes	2
OTH	boterskoekjes	1
OTH	Dumbo	4
OTH	Dombo	4
OTH	babibabibaba	1
TRG	Holpaard	1
TRG	broterhammenkoekjes	1
OTH	boterhammenkoekjes	1
TRG	gewees	2
OTH	slingerd	1
OTH	koebeer	1
TRG	koebeer	2
OTH	Marijneman	2
OTH	luchtbelletjes	2
TRG	luchtbelletjes	1
OTH	krentenhond	2
OTH	krentenbolhond	1
OTH	hondebol	1
TRG	hondebol	1
OTH	looiig	2
OTH	Jumbo	1
OTH	huppa	3
OTH	omstekop	2
OTH	Giron	1
TRG	ollie	1
TRG	bollie	1
OTH	ollie	1
OTH	bollie	1
TRG	poortje	10
TRG	heeie	1
OTH	hohohoho	11
TRG	ohhhh	1
TRG	gking	1
TRG	heheh	1
TRG	gevald	4
TRG	ppppppppp	1
TRG	sallen	2
TRG	sal	2
TRG	plobleem	1
TRG	olif	1
OTH	hihihi	13
TRG	iehiehieh	1
OTH	ziens	25
TRG	hatsie	4
TRG	Ludie	1
OTH	Ludie	1
OTH	Joskie	1
TRG	tambalien	1
TRG	tammarijn	1
TRG	tambarijn	1
TRG	kopvoetballen	6
OTH	kopvoetballen	2
TRG	koepie	1
TRG	Flipper	12
OTH	Flipper	9
TRG	telievisie	1
TRG	ss	8
TRG	oehoehoeh	1
OTH	Abels	4
TRG	kroko	3
TRG	helikoppe	1
TRG	helikopt	1
OTH	vliegtuighelikopter	1
TRG	huuuuh	1
OTH	helikoptervliegtuig	1
TRG	heet:	5
OTH	mamas	65
OTH	gg	4
TRG	oeoeoeoe	2
OTH	Boeing	1
TRG	hiiehiee	1
OTH	yogalerares	1
TRG	goe	1
TRG	autovliegtuig	2
OTH	ieoeng	1
TRG	ieoenieng	1
OTH	autovliegtuig	1
OTH	startproblemen	1
TRG	gebrengd	3
TRG	tstststs	1
OTH	religieuse	1
OTH	pilootje	2
OTH	hmmmmm	1
TRG	kerseappelsap	1
OTH	kerseappelsap	1
OTH	huuh	1
TRG	chocolarolletjes	1
OTH	Josses	3
TRG	meegenemen	2
TRG	koeiekazen	1
OTH	koeiekazen	2
TRG	geitekazen	1
OTH	geitekazen	2
TRG	bossenblaadjes	1
OTH	Bos	2
OTH	bossenblaadjes	1
OTH	geitjes	29
TRG	ahahahah	1
OTH	hahahah	1
TRG	meememen	4
OTH	flessespeen	1
OTH	papdoos	1
OTH	psss	15
OTH	pssss	4
OTH	streepjescodelezer	1
OTH	prijsje	4
TRG	vliegtuigenboeken	1
OTH	vliegtuigenboek	1
OTH	zusjevliegtuig	1
TRG	ieoeh	1
TRG	sproe	1
TRG	Loof	1
OTH	papavliegtuig	1
TRG	serren	1
OTH	Fergie	1
TRG	Fergie	2
TRG	F	7
OTH	Napolitana	1
OTH	Frustaluppi	1
OTH	pindas	11
OTH	sinasappel	8
TRG	sinasappel	5
TRG	ijsbeerkoekje	1
OTH	ijsbeerkoekje	1
TRG	autos	265
OTH	kleitijd	2
TRG	drukspin	1
OTH	drukspin	2
TRG	tepejaan	2
TRG	tepojaan	1
TRG	legoaan	1
OTH	tebujaan	1
OTH	hoeah	1
TRG	boppe	1
OTH	kados	10
TRG	Brussaard	1
TRG	elasieken	2
TRG	haaaaa	2
TRG	ongebeuren	2
OTH	hoppekee	18
TRG	begebeurd	1
TRG	pompfiets	1
TRG	vuilwagen	3
TRG	schoente	1
OTH	whaw	3
OTH	buikspierpijn	1
TRG	buikspierpijn	1
OTH	whauw	4
TRG	slaapterusten	5
OTH	slaapterusten	4
OTH	geznie	2
TRG	pring	7
TRG	spagaatspringer	4
TRG	pasgaatspringer	1
OTH	spagaatspringer	1
TRG	trieuw	1
TRG	droe	1
TRG	pagaat	2
TRG	paaggaat	1
OTH	pagaat	1
TRG	treinspoortje	1
TRG	zulke	12
OTH	bla	3
TRG	oepepoeps	1
OTH	su	2
TRG	krondje	1
TRG	treinsupermarkt	1
OTH	hoei	22
TRG	hooiii	1
TRG	autopapa	1
OTH	sss	65
TRG	mannetjesbed	2
OTH	mannetjesbed	1
TRG	papo	1
TRG	jongensvoetbal	1
TRG	gogels	1
TRG	wieletjes	15
TRG	viezeret	1
TRG	viezeretjes	2
TRG	sigaretjes	11
